TARIH;ISLEM  KODU;BULTEN ADI;PAZAR GRUBU;PAZAR;YAPISAL BAZDA PIYASA ALT BOLUMU;ENSTRUMAN GRUBU;ENSTRUMAN TIPI;ENSTRUMAN SINIFI;ISLEM YONTEMI;PIYASA YAPICI;BIST 100 ENDEKS;BIST 30 ENDEKS;BRUT TAKAS;OZSERMAYE HALI;GECICI DURDURMA;ONCEKI KAPANIS FIYATI;ACILIS FIYATI;ACILIS SEANSI FIYATI;EN DUSUK FIYAT;EN YUKSEK FIYAT;KAPANIS FIYATI;KAPANIS SEANSI FIYATI;DEGISIM (%);BEKLEYEN EN IYI ALIS;BEKLEYEN EN IYI SATIS;A.O.F;TOPLAM ISLEM HACMI;TOPLAM ISLEM ADEDI;TOPLAM SOZLESME SAYISI;REFERANS FIYAT;ACILIS SEANSI ISLEM HACMI;ACILIS SEANSI ISLEM MIKTARI;ACILIS SEANSI SOZLESME SAYISI;KAPANIS SEANSI ISLEM HACMI;KAPANIS SEANSI ISLEM MIKTARI;KAPANIS SEANSI SOZLESME SAYISI;KAPANIS FIYATINDAN ISLEMLER ISLEM HACMI;KAPANIS FIYATINDAN ISLEMLER ISLEM MIKTARI;KAPANIS FIYATINDAN ISLEMLER SOZLESME SAYISI;EN DUSUK ACIGA SATIS FIYATI;EN YUKSEK ACIGA SATIS FIYATI;ACIGA SATIS A.O.F;ACIGA SATIS ISLEM HACMI;ACIGA SATIS ISLEM ADEDI;ACIGA SATIS SOZLESME SAYISI;OZEL ISLEM BILDIRIMI EN DUSUK FIYAT;OZEL ISLEM BILDIRIMI EN YUKSEK FIYAT;OZEL ISLEM BILDIRIMI A.O.F.;OZEL ISLEM BILDIRIMI ISLEM HACMI;OZEL ISLEM BILDIRIMI ISLEM ADEDI;OZEL ISLEM BILDIRIMI SOZLESME SAYISI;ORTA NOKTA ISLEMLERI ISLEM HACMI;ORTA NOKTA ISLEMLERI ISLEM ADEDI;ORTA NOKTA ISLEMLERI SOZLESME SAYISI;ACIGA SATIS
TRADE DATE;INSTRUMENT SERIES CODE;INSTRUMENT NAME;MARKET SUB SEGMENT;MARKET SEGMENT;MARKET;INSTRUMENT GROUP;INSTRUMENT TYPE;INSTRUMENT CLASS;TRADING METHOD;MARKET MAKER;BIST 100 INDEX;BIST 30 INDEX;GROSS SETTLEMENT;CORPORATE ACTION;SUSPENDED;PREVIOUS LAST PRICE;OPENING PRICE;OPENING SESSION PRICE;LOWEST PRICE;HIGHEST PRICE;CLOSING PRICE;CLOSING SESSION PRICE;CHANGE TO PREVIOUS CLOSING (%);REMAINING BID;REMAINING ASK;VWAP;TOTAL TRADED VALUE;TOTAL TRADED VOLUME;TOTAL NUMBER OF CONTRACTS;REFERENCE PRICE;TRADED VALUE AT OPENING SESSION;TRADED VOLUME AT OPENING SESSION;NUMBER OF CONTRACTS AT OPENING SESSION;TRADED VALUE AT CLOSING SESSION;TRADED VOLUME AT CLOSING SESSION;NUMBER OF CONTRACTS AT CLOSING SESSION;TRADED VALUE OF TRADES AT CLOSING PRICE;TRADED VOLUME OF TRADES AT CLOSING PRICE;NUMBER OF CONTRACTS OF TRADES AT CLOSING PRICE;LOWEST SHORT SALE PRICE;HIGHEST SHORT SALE PRICE;SHORT SALE VWAP;TRADED VALUE OF SHORT SALE TRADES;TRADED VOLUME OF SHORT SALE TRADES;NUMBER OF CONTRACTS OF SHORT SALE TRADES;LOWEST TRADE REPORT PRICE;HIGHEST TRADE REPORT PRICE;TRADE REPORT VWAP;TRADE REPORT TRADED VALUE;TRADE REPORT TRADED VOLUME;NUMBER OF TRADE REPORTS;MIDPOINT TRADED VALUE;MIDPOINT TRADED VOLUME;MIDPOINT NUMBER OF CONTRACTS;SHORT SELL
2022-09-23;PESAW.V;PETKMC3009220010.00GSI0000001NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWPETGSI;PY;1;0;0;0;;0;4.34;0;0;0;0;0;0;0;3.3;3.34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PESAX.V;PETKMC3009220011.00GSI0000001NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWPETGSI;PY;1;0;0;0;;0;3.4;0;0;0;0;0;0;0;2.35;2.39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PESAY.V;PETKMC3009220012.00GSI0000001NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWPETGSI;PY;1;0;0;0;;0;3.22;0;0;0;0;0;0;0;1.47;1.51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PESAZ.V;PETKMC3009220012.50GSI0000001NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWPETGSI;PY;1;0;0;0;;0;1.37;1.21;0;1.05;1.21;1.05;0;-23.358;1.09;1.13;1.19;1351.62;1136;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PESBA.V;PETKMC3009220013.00GSI0000001NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWPETGSI;PY;1;0;0;0;;0;0.79;0;0;0;0;0;0;0;0.76;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PESBB.V;PETKMC3110220013.00GSI0000001NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWPETGSI;PY;1;0;0;0;;0;1.83;1.82;0;1.69;1.82;1.69;0;-7.65;1.68;1.72;1.716;7659.11;4463;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PESBC.V;PETKMC3110220014.00GSI0000001NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWPETGSI;PY;1;0;0;0;;0;1.37;1.31;0;1.13;1.31;1.23;0;-10.219;1.21;1.25;1.24;3720;3000;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PESBD.V;PETKMC3110220015.00GSI0000001NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWPETGSI;PY;1;0;0;0;;0;1.01;0.82;0;0.82;0.82;0.82;0;-18.812;0.85;0.89;0.82;82;100;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PESBE.V;PETKMC3110220016.00GSI0000001NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWPETGSI;PY;1;0;0;0;;0;0.71;0.63;0;0.59;0.63;0.59;0;-16.901;0.6;0.64;0.595;5423.49;9111;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PESBF.V;PETKMC3110220017.00GSI0000001NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWPETGSI;PY;1;0;0;0;;0;0.55;0;0;0;0;0;0;0;0.19;0.55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PESPS.V;PETKMP3009220007.00GSI0000001NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWPETGSI;PY;1;0;0;0;;0;0;0;0;0;0;0;0;0;0.01;0.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PESPT.V;PETKMP3009220008.00GSI0000001NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWPETGSI;PY;1;0;0;0;;0;0.03;0;0;0;0;0;0;0;0.01;0.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PESPU.V;PETKMP3009220009.00GSI0000001NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWPETGSI;PY;1;0;0;0;;0;0.03;0;0;0;0;0;0;0;0.01;0.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PESPV.V;PETKMP3110220009.00GSI0000001NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWPETGSI;PY;1;0;0;0;;0;0.16;0;0;0;0;0;0;0;0.14;0.16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PESPW.V;PETKMP3110220010.00GSI0000001NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWPETGSI;PY;1;0;0;0;;0;0;0;0;0;0;0;0;0;0.24;0.26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PESPX.V;PETKMP3110220011.00GSI0000001NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWPETGSI;PY;1;0;0;0;;0;0.52;0.4;0;0.4;0.4;0.4;0;-23.077;0.4;0.42;0.4;0.4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PGABN.V;PGSUSC3009220235.00AKM0000.05NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWPGSAKM;PY;1;0;0;0;;0;0.82;1;0;0.9;1.49;1.07;0;30.488;0.9;1.06;1.14;204238.25;179146;119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PGABO.V;PGSUSC3009220216.00AKM0000.05NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWPGSAKM;PY;1;0;0;0;;0;1.32;2.31;0;2.08;2.31;2.08;0;57.576;0.01;0;2.285;5496.96;2406;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PGABP.V;PGSUSC3009220200.00AKM0000.05NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWPGSAKM;PY;1;0;0;0;;0;2.63;0;0;0;0;0;0;0;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PGABQ.V;PGSUSC3009220180.00AKM0000.05NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWPGSAKM;PY;1;0;0;0;;0;3.32;3.62;0;3.62;3.91;3.71;0;11.747;0.01;180;3.715;174.62;47;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PGABR.V;PGSUSC3110220215.00AKM0000.05NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWPGSAKM;PY;1;0;0;0;;0;1.75;2.45;0;2.29;2.8;2.46;0;40.571;0.06;0;2.439;63160.63;25896;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PGABS.V;PGSUSC3110220200.00AKM0000.05NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWPGSAKM;PY;1;0;0;0;;0;2.47;0;0;0;0;0;0;0;0.07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PGABT.V;PGSUSC3110220185.00AKM0000.05NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWPGSAKM;PY;1;0;0;0;;0;3.89;0;0;0;0;0;0;0;0.09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PGABU.V;PGSUSC3110220165.00AKM0000.05NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWPGSAKM;PY;1;0;0;0;;0;4.84;0;0;0;0;0;0;0;0.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PGABV.V;PGSUSC3011220285.00AKM0000.05NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWPGSAKM;PY;1;0;0;0;;0;0.9;1.05;0;0.98;1.29;1.11;0;23.333;1;1.11;1.086;2481195.94;2285025;926;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PGABW.V;PGSUSC3011220255.00AKM0000.05NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWPGSAKM;PY;1;0;0;0;;0;1.45;1.56;0;1.56;1.91;1.62;0;11.724;0.06;1.66;1.706;39783.32;23313;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PGABX.V;PGSUSC3011220230.00AKM0000.05NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWPGSAKM;PY;1;0;0;0;;0;1.85;0;0;0;0;0;0;0;0.06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PGABY.V;PGSUSC3011220205.00AKM0000.05NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWPGSAKM;PY;1;0;0;0;;0;2.78;3.29;0;3.08;3.44;3.13;0;12.59;0.09;0;3.18;4954.33;1558;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PGAQN.V;PGSUSP3009220211.00AKM0000.05NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWPGSAKM;PY;1;0;0;0;;0;0.06;0.05;0;0.04;0.05;0.04;0;-33.333;0.01;0.07;0.045;0.09;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PGAQO.V;PGSUSP3009220193.00AKM0000.05NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWPGSAKM;PY;1;0;0;0;;0;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PGAQP.V;PGSUSP3009220176.00AKM0000.05NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWPGSAKM;PY;1;0;0;0;;0;0.01;0.01;0;0.01;0.01;0.01;0;0;0;0.13;0.01;472.11;47211;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PGAQQ.V;PGSUSP3009220160.00AKM0000.05NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWPGSAKM;PY;1;0;0;0;;0;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PGAQR.V;PGSUSP3110220195.00AKM0000.05NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWPGSAKM;PY;1;0;0;0;;0;0.15;0.15;0;0.12;0.15;0.12;0;-20;0.05;4.99;0.12;12000.68;100005;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PGAQS.V;PGSUSP3110220175.00AKM0000.05NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWPGSAKM;PY;1;0;0;0;;0;0.06;0;0;0;0;0;0;0;0.01;1.99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PGAQT.V;PGSUSP3110220160.00AKM0000.05NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWPGSAKM;PY;1;0;0;0;;0;0.02;0;0;0;0;0;0;0;0.01;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PGAQU.V;PGSUSP3110220145.00AKM0000.05NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWPGSAKM;PY;1;0;0;0;;0;0.04;0.04;0;0.01;0.04;0.03;0;-25;0.01;0.03;0.021;0.55;26;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PGAQV.V;PGSUSP3011220255.00AKM0000.05NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWPGSAKM;PY;1;0;0;0;;0;1.45;1.24;0;1.08;1.26;1.19;0;-17.931;0.06;0;1.168;98937.51;84706;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PGAQW.V;PGSUSP3011220230.00AKM0000.05NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWPGSAKM;PY;1;0;0;0;;0;0.91;0.66;0;0.61;0.74;0.68;0;-25.275;0.7;0;0.669;107969.81;161475;166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PGAQX.V;PGSUSP3011220205.00AKM0000.05NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWPGSAKM;PY;1;0;0;0;;0;0.45;0.34;0;0.33;0.37;0.37;0;-17.778;0.32;0.38;0.346;188.65;545;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PGAQY.V;PGSUSP3011220180.00AKM0000.05NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWPGSAKM;PY;1;0;0;0;;0;0.17;0.17;0;0.14;0.17;0.14;0;-17.647;0.1;0;0.154;2470;16000;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PGIIJ.V;PGSUSC3009220178.70IYM00000.1NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWPGSIYM;PY;1;0;0;0;;0;5.6;7.5;0;7.46;8.2;7.46;0;33.214;7.47;7.57;7.822;1603.5;205;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PGIIK.V;PGSUSC3009220196.60IYM00000.1NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWPGSIYM;PY;1;0;0;0;;0;4.22;0;0;0;0;0;0;0;5.69;5.79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PGIIL.V;PGSUSC3009220214.40IYM00000.1NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWPGSIYM;PY;1;0;0;0;;0;2.02;0;0;0;0;0;0;0;3.96;4.07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PGIIM.V;PGSUSC3009220232.30IYM00000.1NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWPGSIYM;PY;1;0;0;0;;0;1.88;2.26;0;2.2;2.83;2.25;0;19.681;2.4;2.52;2.492;20906.04;8388;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PGIIN.V;PGSUSC3009220268.10IYM00000.1NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWPGSIYM;PY;1;0;0;0;;0;0.41;0.61;0;0.48;0.98;0.61;0;48.78;0.61;0.65;0.682;350886.61;514230;297;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PGIIO.V;PGSUSC3110220173.00IYM00000.1NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWPGSIYM;PY;1;0;0;0;;0;6.73;8.45;0;8.36;9.17;8.71;0;29.421;8.35;8.46;8.532;26798.68;3141;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PGIJA.V;PGSUSC3110220190.00IYM00000.1NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWPGSIYM;PY;1;0;0;0;;0;4.57;0;0;0;0;0;0;0;6.75;6.86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PGIJB.V;PGSUSC3110220208.00IYM00000.1NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWPGSIYM;PY;1;0;0;0;;0;5.71;0;0;0;0;0;0;0;5.19;5.32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PGIJC.V;PGSUSC3110220225.00IYM00000.1NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWPGSIYM;PY;1;0;0;0;;0;3.3;3.86;0;3.86;4.62;3.89;0;17.879;3.96;4.08;3.874;53424.66;13790;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PGIJD.V;PGSUSC3110220260.00IYM00000.1NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWPGSIYM;PY;1;0;0;0;;0;1.94;2.25;0;2.06;2.77;2.25;0;15.979;2.25;2.33;2.287;392429.65;171578;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PGIJJ.V;PGSUSC3110220280.00IYM00000.1NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWPGSIYM;PY;1;0;0;0;;0;1.17;1.46;0;1.34;1.93;1.54;0;31.624;1.51;1.6;1.607;72155.4;44909;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PGIJK.V;PGSUSC3110220300.00IYM00000.1NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWPGSIYM;PY;1;0;0;0;;0;0.9;1.06;0;1;1.45;1.1;0;22.222;1.08;1.1;1.261;381716.55;302785;144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PGIUF.V;PGSUSP3009220196.60IYM00000.1NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWPGSIYM;PY;1;0;0;0;;0;0.08;0.04;0;0.01;0.07;0.02;0;-75;0.02;0.03;0.035;2192.38;61927;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PGIUG.V;PGSUSP3009220178.70IYM00000.1NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWPGSIYM;PY;1;0;0;0;;0;0.02;0.01;0;0.01;0.02;0.02;0;0;0.01;0.02;0.013;2016.52;153150;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PGIUH.V;PGSUSP3009220169.80IYM00000.1NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWPGSIYM;PY;1;0;0;0;;0;0.06;0;0;0;0;0;0;0;0.01;0.07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PGIUI.V;PGSUSP3009220160.80IYM00000.1NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWPGSIYM;PY;1;0;0;0;;0;0.02;0.02;0;0.01;1;0.02;0;0;0.01;0.02;0.046;83975.13;1836766;218;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PGIUJ.V;PGSUSP3009220143.00IYM00000.1NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWPGSIYM;PY;1;0;0;0;;0;0.01;0.02;0;0.02;0.02;0.02;0;100;0.01;0.02;0.02;34;1700;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PGIUK.V;PGSUSP3110220190.00IYM00000.1NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWPGSIYM;PY;1;0;0;0;;0;0.18;0.12;0;0.1;0.16;0.16;0;-11.111;0.11;0.15;0.118;89388.02;759836;156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PGIUL.V;PGSUSP3110220173.00IYM00000.1NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWPGSIYM;PY;1;0;0;0;;0;0.1;0.1;0;0.1;0.1;0.1;0;0;0.03;0.09;0.1;336.6;3366;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PGIUM.V;PGSUSP3110220164.00IYM00000.1NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWPGSIYM;PY;1;0;0;0;;0;0.06;0.07;0;0.06;0.08;0.06;0;0;0.06;0.07;0.072;1090.92;15246;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PGIUN.V;PGSUSP3110220156.00IYM00000.1NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWPGSIYM;PY;1;0;0;0;;0;0.04;0.07;0;0.05;0.07;0.05;0;25;0.02;0.05;0.05;1653.2;33010;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PGIUO.V;PGSUSP3110220138.00IYM00000.1NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWPGSIYM;PY;1;0;0;0;;0;0.02;0.02;0;0.01;0.02;0.02;0;0;0.01;0.02;0.02;840.02;42010;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PGIVF.V;PGSUSP3110220200.00IYM00000.1NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWPGSIYM;PY;1;0;0;0;;0;0.36;0.28;0;0.24;0.35;0.32;0;-11.111;0.26;0.33;0.252;29798.69;118025;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PGIVG.V;PGSUSP3110220220.00IYM00000.1NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWPGSIYM;PY;1;0;0;0;;0;0.84;0.77;0;0.53;0.78;0.63;0;-25;0.63;0.71;0.677;97949.37;144751;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PTIBH.V;PETKMC3009220008.70IYM0000001NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWPETIYM;PY;1;0;0;0;;0;6.31;0;0;0;0;0;0;0;4.54;4.59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PTIBI.V;PETKMC3009220009.50IYM0000001NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWPETIYM;PY;1;0;0;0;;0;3.72;0;0;0;0;0;0;0;3.74;3.79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PTIBJ.V;PETKMC3009220010.40IYM0000001NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWPETIYM;PY;1;0;0;0;;0;3.15;3.07;0;3.07;3.07;3.07;0;-2.54;2.84;2.89;3.07;973.19;317;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
